badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title 
,,"　　Labor，是在各种工程领域被广泛使用的机器人，在这同时却也引发新兴的Labor犯罪。为了对抗日益增长的Labor机器人犯罪，警察厅成立了——偶像-怪力美少女！
　　因为这一部不是机动警察，所以没",0,"""""",1756人追番,全2话,1,5712,1.3万次播放,630172800,630172800,1480472546,,5712,"""企画：東北新社\n脚本：島田満\n人物设定：ゆうきまさみ\n导演：知吹愛弓\n机械设定：出渕裕\n原作：ゆうきまさみ\n作画监督：杉山東夜美\n音乐：田中公平、松宮恭子\n""", 搞笑,怪力少女
,,"早在远古时代，人类祖先刚出现于地球上没多久，坎贝尔星人奥蕾阿娜和大将军加鲁达便率军来到地球，正当他们准备支配控制地球之际，漫长的冰河时期来临了，他们只得潜入地下静候时机。
时间一转眼过去了三千多年，地",0,"""葵豹马;三矢雄二\n浪花十三：山田俊司\n西川大作：立壁和也\n南原千鹤：上田美由纪\n北小介：千千松幸子\n""",1724人追番,全54话,1,2474,3.5万次播放,198518400,198518400,1397260728,,2474,"""原作： 八手三郎\n导演： 長浜忠夫\n脚本： 辻真先、田口章一、五武冬史、藤川桂介、桜井正明、金子裕、山本優\n分镜： 高橋良輔、安彦良和、富野由悠季、高橋資祐、寺田和男、奥田誠治、石黒昇、神田武幸、出崎哲、坂口尚\n演出： 富野由悠季、高橋資祐、寺田和男、神田武幸、出崎哲\n音乐： 筒井広志\n人物原案： 村野守美\n人物设定： 安彦良和\n作画监督： 林政行、谷口守泰、高橋資祐、金山明博、塩山紀生、佐々門信芳、坂本三郎、安彦良和\n原画： 安彦良和、田村英樹\n剪辑： 井上和夫\n动画制作： 東映アニメーション""", 科幻 热血,超电磁机器人恐?巴特拉V
,,殖民行星戴罗伊亚由于遭受地球联邦的苛酷统治，于是展开各种游击战。但是军部中彻底对抗派和和平派两相对立。事态向意想不到的方向发展......这是部大篇幅摄入政治因素的真实系机器人动画。以实战为背景描绘其,0,"""科林·卡西姆：井上和彦""",1761人追番,全75话,1,2439,2.7万次播放,372614400,372614400,1386163178,,2439,"""原作： 星山博之、高橋良輔\n导演： 高橋良輔、神田武幸\n脚本： 渡辺由自、星山博之、高橋良輔、五武冬史、富田祐弘、吉川惣司\n分镜： 今川泰宏、加瀬充子、高橋良輔、滝沢敏文、谷田部勝義、神田武幸、吉川惣司\n演出： 高橋良輔、谷田部勝義、神田武幸、安濃高志\n音乐： 冬木透\n人物设定： 塩山紀生、吉川惣司\n美术监督： 中村光毅\n作画监督： 谷口守泰、塩山紀生\n机械设定： 大河原邦男\n原案： 矢立肇\n主题歌作词： 高橋良輔\n音响监督： 浦上靖夫\n补间动画： 沖浦啓之\n动画制作： サンライズ""", 科幻 热血,太阳之牙达格拉姆
,,身为劳合社保险公司旗下之保险调查员的平贺[父方之姓]．奇顿[母方之姓]．太一；自牛津大学毕业成为考古学者的同时，也成为了英国陆军特种空勤团之野外求生术的教官．在福克兰群岛战争中和伊拉克国境内美国大使成,0,"""平賀＝奇頓?太一：宮田幸季、井上倫宏\n查理?查普曼：菅原正志\n平贺百合子：桑島法子\n平贺太平：永井一郎\n""",1771人追番,全39话,1,5381,8965次播放,907516800,907516800,1469523060,,5381,"""脚本：川尻善昭、水上清資\n导演：小島正幸\n原作：浦沢直樹、勝鹿北星\n分镜：川尻善昭、高坂希太郎、平田敏夫、小島正幸\n""", 热血,危险调查员
,,"《海底小纵队》是英国silvergate公司旗下作品。该片以海洋
作为故事上演的舞台，融合了动作、探险、海洋生物科学课程以及学龄前团队协作等内容。动画讲述了八个可爱小动物组成的海底探险小队的故事。他们",0,"""巴克队长：苏俣\n呱唧猫：曹凯\n皮医生：海春雷\n谢灵通：方宇\n达西西：李佳怡""",1773人追番,全22话,1,4593,11.4万次播放,1400428800,1400428800,1465355313,,4593,"""原作：Meomi (Vicki Wong and Michael Murphy) \n导演：达拉赫·奥康纳，尼基·费兰 \n角色设计：奥康纳 \n首播电视台：BBC少儿 \n播放期间：2014.5.13 \n其他电视台：ABC Australia、CBeebies、Disney Channel、央视少儿。""", 萌系 奇幻,海底小纵队 第二季
,,"      世界名作剧场系列第15部动画作品，改编自英国作家詹姆斯·马修·巴利的作品《彼得潘》（Peter Pan）。
　　在达令家的3个孩子进入梦乡，绝不想长大的永远的孩子，彼得潘来临了。孩子们醒来",0,"""彼得潘：日高范子\n温蒂·摩伊拉·安洁拉·达令：松井菜樱子\n约翰·朱利安·达令：羽村京子\n麦可·达令：渊崎有里子\n叮卡贝儿：岛本须美""",1788人追番,全41话,1,5496,1.1万次播放,600796800,600796800,1474081130,,5496,"""脚本：雪室俊一、島田満\n导演：黒田昌郎\n分镜：楠葉宏三、黒田昌郎、辻伸一、なかむらたかし、横田和善、古川順康\n""",,彼得潘的冒险
,,故事发生在在逍遥大陆，小国迈加罗尼亚凭借发掘到的古代科技遗物成为了军事强国，开始不断入侵周围的国家。现在他们又盯上了四神岛之一的艾吉亚。那里有着传说中的战船------艾尔西亚，据说有了艾尔西亚的人就,0,"""""",1792人追番,全4话,1,5452,1.3万次播放,719769600,719769600,1471485945,,5452,"""脚本：古川順康\n导演：古川順康\n人物设定：梅津泰臣\n演出：小沢一浩\n作画监督：梅津泰臣、佐々木守、黄瀬和哉\n美术监督：佐藤広明\n音乐：矢野立美\n""", 奇幻,幻想叙谭艾尔西亚
,,格斗小霸王（日语：ジバクくん）是柴田亚美的漫画及改编的动画。漫画在Enterbrain的《Fami通》上连载，单行本全6卷。,0,"""爆：石田彰\n凯：神谷浩史\n粉红：川上伦子\n炎：松本保典\n塔尔塔尼恩：石村知子\n阿里巴巴：浅川悠""",1795人追番,全26话,1,2201,3.2万次播放,939052800,939052800,1390845653,,2201,"""脚本：吉村清子\n导演：鈴木行\n原作：柴田亜美\n演出：則座誠、カサヰケンイチ、成田歳法、畠山茂樹\n分镜：畠山茂樹\n音乐：渡部チェル\n""", 奇幻,格斗小霸王
,,《VIRUS病毒》是在描写一种被称为「培养器」（Incubator）的实体，可创造出一种有能力可以同时传染人类和机器的病毒。为了保护市民不受病毒以及它的异形侵犯，在法律保护策略下诞生了一个特别的战术机,0,"""""",1781人追番,全12话,1,5444,1.3万次播放,875721600,875721600,1471230877,,5444,"""脚本：大張正己、水上清資\n导演：大張正己\n原画：桝田浩史\n演出：大張正己\n分镜：中澤一登、大張正己、まついひとゆき、松尾慎\n""", 科幻,病毒
,,"《樱花大战》系列1999年推出的第二部OVA，共6章，内容分别为：
1、纽约愤怒的刺客，2、水之都，3、电影的惊天动地，4、人情连续剧 永远的少年RED，5、父与女，6、女性们的新时代",0,"""真宫寺樱：横山智佐\n大神一郎：陶山章央\n神崎堇：富沢美智恵\n玛丽亚·橘：高乃麗\n爱丽丝：西原久美子\n李红兰：渕崎ゆり子\n桐岛神奈：田中真弓\n藤枝菖蒲：折笠愛\n藤枝枫：折笠愛\n索蕾塔·织姬：岡本麻弥..""",1792人追番,全6话,1,3404,27.1万次播放,945446400,945446400,1457495532,,3404,"""原作·原案：広井王子\n企画·监修：レッドカンパニー\n监督：工藤進\n系列构成：川崎ヒロユキ\n系列监修：あかほりさとる\n角色原案：藤島康介\n角色设计：松原秀典\nOVA人物设定：黒田和也、吉野真一\n美术监督：渋谷幸弘、西川淳一郎\n音乐：田中公平\n音响监督：亀山俊樹\n编集：長牛豊\n动画制作：RADIX""", 热血 机战 奇幻 时泪,樱花大战 OVA2 轰华绚烂
,,"脱力系CG动画，曾在日本的キッズステーション等收费频道播出。
动画没有具体台词，录制时由声优按照故事的设定即兴发挥。",0,"""""",1811人追番,全10话,1,5585,1.3万次播放,1245254400,1245254400,1476151985,,5585,"""""", 日常,Peeping Life -The Perfect Edit
,,在那个蒸气时代里，一切都以蒸气为动力。烟雾弥漫的帝都，怪盗、怪人横行肆 虐。少年侦探鸣泷乃是正义的化身，和恶势力来对抗。另外有一个美少女护士—铃铃和蒸气机械人「强力」，和鸣泷一起展开了冒险,0,"""鸣滝：保志総一朗\n铃々：田口宏子\n川久保：长岛雄一\n强力：铃木琢磨\n八神：长嶝高士\n鬼瓦：飞田展男\nナイト?オブ?ファンタム：大冢明夫""",1471人追番,全26话,1,2243,1万次播放,907689600,907689600,1344748240,,2243,"""原作：麻宫骑亚(STUDIO TRON)‘集英社“ウルトラジャンプ”连载·跳跃漫画刊’\n规划：大野实(读卖广告公司)\n规划合作：Ganges\n监督：村山靖\n系列构成：荒川稔久\n剧本：荒川稔久、荒木宪一、あみやまさはる、村山きよし、山部康男、川崎ヒロユキ\n人物设计：高见明男\n机械设计：桥本敬史\n道具设计：うのまこと\n美术监督：高山八大\n色彩设定：关本美津子\n摄影监督：金泽章男\n编辑：正木直幸\n音乐：wincorporation\n音乐合作：东京电视台音乐\n音频演出：田中英行\n音响制作：(株)オーディオ?タナカ\n效果：庄司雅弘(Fizz Sound Creation)\n录音调整：小原吉男\n录音室：タバック""", 奇幻 热血,快杰蒸汽侦探团
,,故事发生在一个茂密而欢乐的大森林中。主人公是一只又胖又大的森林熊，自称是电视台的解说员，它将向观众讲述许多有趣的动物故事。美丽的大森林中千姿百态、生动有趣的动物生活，既是雅诺斯的梦幻，也是一个多彩的动,0,"""""",1435人追番,全1话,1,5208,9329次播放,504892800,504892800,1468479995,,5208,"""创作者：雅诺斯""", 时泪,雅诺斯的梦幻
,,在遥远的未来，人类在整个银河系打开了翅膀！在银河系中建立了五个星间国家。但其中有一种族根据宇宙环境而改变遗传因子，使他们的身体最合适在宇宙生活。他们叫做“亚布”及其建立的星间国家“亚布人类帝国”在宇宙,0,"""""",1519人追番,全1话,1,2166,12.1万次播放,955641600,955641600,1394720045,,2166,"""""", 时泪 科幻,星界的战旗 星界的战旗III
,,《永远的大和号》（原题：ヤマトよ永遠に；英文题：Be Forever Yamato[1]）是日本东映动画公司制作的科幻动画电影，并于1980年8月2日公开，同时也是宇宙战舰大和号系列的第三部电影上映作,0,"""古代進：富山敬\n佐渡酒造：永井一郎\n島大介：仲村秀生\n真田志郎：青野武\nアナライザー：緒方賢一\nスターシャ：平井道子\nヤマト：""",1439人追番,全1话,1,4019,2.8万次播放,333993600,333993600,1463713338,,4019,"""脚本：山本英明、舛田利雄、藤川桂介\n导演：松本零士、舛田利雄\n总作画监督：宇田川一彦\n原作：松本零士\n美术监督：勝又激\n音乐：宮川泰\n""", 战斗,永远的大和号
,,由乡下到城市念书的一般专校学生桜咲铃雄在找不到打工机会下接受了从自称浦公英的女孩子由糊里糊涂股份有限公司(玩具公司)的玩具腰带试用员，但那其实是真正的战斗服变身腰带，于是在误打误撞下，铃雄成为哟呵超人,0,"""梅木パパ：松野太纪""",1482人追番,全12话,1,3342,1.7万次播放,1057420800,1057420800,1455594667,,3342,"""导演：まついひとゆき\n人物设定：柴田淳\n机械设定：丹羽恭利\n摄影监督：北岡正\n原画：高橋タクロヲ\n色彩设计：千葉絵美\n作画监督：細田直人\n美术监督：工藤ただし\n音乐：蓜島邦明\n""", 萌系 搞笑 日常,急救超人兵团
,,《装甲骑兵孤影再临》在动漫大祭典中是唯一一部与《装甲骑兵》原作系列相关联的故事，本作将以TV原版的主角基立可为故事中心，填补了以菲亚娜之死为终结的《光荣异教徒》与之后的《装甲骑兵幻影篇》之间的完全空白,0,"""基利可：乡田穂积\n泰坦尼亚：松冈洋子\n高特：富田耕生\n巴尼拉：千叶繁\n可可娜：川浪叶子\n斯特比雅：桑岛法子\n索尔提欧：陶山章央\n加什曼：樱井孝宏""",1453人追番,全1话,1,4547,2.4万次播放,1294416000,1294416000,1465269313,,4547,"""脚本：池田成\n导演：高橋良輔\n人物设定：塩山紀生\n原作：高橋良輔、矢立肇\n分镜：池田成\n美术监督：野村正信\n音乐：乾裕樹、織田哲郎\n""",,装甲骑兵 孤影再临
,,"距今十多年前，这个世界曾经受到邪恶意念的人侵略，在危急存亡之时，一群正义之士的出现，为世界带来应有和平。
十年后的一个夜晚，在城市中的一个住家，有一名正为学校考试烦恼的少年——马场。他为了舒解压力，趁",0,"""ラムネス\u002F馬場ラムネード：草尾毅\nダ?サイダー：矢尾一樹\nパフェ：宮村優子\nカカオ：氷上恭子\nPQ：こおろぎさとみ\nヘビメタコ：TARAKO""",1493人追番,全26话,1,2298,2.1万次播放,828547200,828547200,1350032349,,2298,"""企画：佐藤俊彦\n总监督：ねぎしひろし\n原案·系列构成：あかほりさとる\n文案设定：荒川雅信\n脚本协力：ぶらざあのっぽ\n角色原案：ことぶきつかさ\n人物设计：黒田和也（ゼロ?ジー?ルーム）\n色彩设计：中野倫明\n美术监督：小山俊久\n撮影监督：杉浦充\n编集：田熊純\n音响监督：田中英行\n音乐：オダワラアキラ、西沢明、光宗信吉\n制作担当：山東学\n制作：テレビ東京、ASATSU、葦プロダクション""", 搞笑 热血,VS骑士弹珠汽水&40炎
